128849021438,METHOD_RETURN,RET,1,,BY_VALUE,119,,,4,,string
128849021439,METHOD_RETURN,RET,1,,BY_VALUE,125,,,4,,vector<std.string>
128849021440,METHOD_RETURN,RET,13,,BY_VALUE,209,,,6,,clangimport.Data.Decl.Decl:ANY(Scope*)
128849021441,METHOD_RETURN,RET,13,,BY_VALUE,210,,,7,,"clangimport.Data.Decl.Decl:ANY(Token*,Variable*)"
128849021442,METHOD_RETURN,RET,13,,BY_VALUE,211,,,7,,"clangimport.Data.Decl.Decl:ANY(Token*,Function*)"
128849021443,METHOD_RETURN,RET,13,,BY_VALUE,212,,,7,,"clangimport.Data.Decl.Decl:ANY(Token*,Enumerator*)"
128849021444,METHOD_RETURN,RET,13,,BY_VALUE,213,,,4,,void
128849021445,METHOD_RETURN,RET,9,,BY_VALUE,208,,,3,,ANY
128849021446,METHOD_RETURN,RET,9,,BY_VALUE,235,,,6,,void
128849021447,METHOD_RETURN,RET,9,,BY_VALUE,242,,,6,,void
128849021448,METHOD_RETURN,RET,9,,BY_VALUE,249,,,5,,void
128849021449,METHOD_RETURN,RET,9,,BY_VALUE,254,,,6,,void
128849021450,METHOD_RETURN,RET,9,,BY_VALUE,264,,,5,,void
128849021451,METHOD_RETURN,RET,9,,BY_VALUE,272,,,5,,void
128849021452,METHOD_RETURN,RET,9,,BY_VALUE,280,,,3,,vector<const Variable*>
128849021453,METHOD_RETURN,RET,9,,BY_VALUE,290,,,4,,bool
128849021454,METHOD_RETURN,RET,9,,BY_VALUE,294,,,4,,Scope*
128849021455,METHOD_RETURN,RET,9,,BY_VALUE,304,,,4,,void
128849021456,METHOD_RETURN,RET,5,,BY_VALUE,207,,,3,,ANY
128849021457,METHOD_RETURN,RET,9,,BY_VALUE,323,,,8,,"clangimport.AstNode.AstNode:ANY(std.string,std.string&,clangimport.Data*)"
128849021458,METHOD_RETURN,RET,9,,BY_VALUE,333,,,4,,void
128849021459,METHOD_RETURN,RET,9,,BY_VALUE,348,,,4,,AstNodePtr
128849021460,METHOD_RETURN,RET,5,,BY_VALUE,321,,,3,,ANY
128849021461,METHOD_RETURN,RET,1,,BY_VALUE,385,,,3,,string
128849021462,METHOD_RETURN,RET,1,,BY_VALUE,429,,,4,,string
128849021463,METHOD_RETURN,RET,1,,BY_VALUE,450,,,4,,string
128849021464,METHOD_RETURN,RET,1,,BY_VALUE,467,,,3,,bool
128849021465,METHOD_RETURN,RET,1,,BY_VALUE,472,,,3,,string
128849021466,METHOD_RETURN,RET,1,,BY_VALUE,490,,,5,,void
128849021467,METHOD_RETURN,RET,1,,BY_VALUE,505,,,3,,bool
128849021468,METHOD_RETURN,RET,1,,BY_VALUE,537,,,7,,void
128849021469,METHOD_RETURN,RET,1,,BY_VALUE,575,,,6,,Token*
128849021470,METHOD_RETURN,RET,1,,BY_VALUE,585,,,6,,Type*
128849021471,METHOD_RETURN,RET,1,,BY_VALUE,640,,,5,,void
128849021472,METHOD_RETURN,RET,1,,BY_VALUE,657,,,4,,Scope*
128849021473,METHOD_RETURN,RET,1,,BY_VALUE,666,,,4,,void
128849021474,METHOD_RETURN,RET,1,,BY_VALUE,689,,,7,,Scope*
128849021475,METHOD_RETURN,RET,1,,BY_VALUE,695,,,7,,Scope*
128849021476,METHOD_RETURN,RET,74,,BY_VALUE,910,,,3,,bool
128849021477,METHOD_RETURN,RET,1,,BY_VALUE,761,,,4,,Token*
128849021478,METHOD_RETURN,RET,1,,BY_VALUE,1311,,,4,,Token*
128849021479,METHOD_RETURN,RET,1,,BY_VALUE,1352,,,4,,void
128849021480,METHOD_RETURN,RET,89,,BY_VALUE,1498,,,3,,bool
128849021481,METHOD_RETURN,RET,1,,BY_VALUE,1474,,,4,,void
128849021482,METHOD_RETURN,RET,1,,BY_VALUE,1519,,,4,,Token*
128849021483,METHOD_RETURN,RET,1,,BY_VALUE,1560,,,4,,void
128849021484,METHOD_RETURN,RET,100,,BY_VALUE,1583,,,4,,longlong
128849021485,METHOD_RETURN,RET,1,,BY_VALUE,1573,,,5,,void
128849021486,METHOD_RETURN,RET,1,,BY_VALUE,1613,,,5,,void
128849021487,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021488,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021489,METHOD_RETURN,RET,1,,BY_VALUE,32,,,4,,bool
128849021490,METHOD_RETURN,RET,1,,BY_VALUE,44,,,4,,bool
128849021491,METHOD_RETURN,RET,1,,BY_VALUE,65,,,4,,ostream
128849021492,METHOD_RETURN,RET,1,,BY_VALUE,73,,,3,,string
128849021493,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021494,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021495,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021496,METHOD_RETURN,RET,5,,BY_VALUE,95,,,9,,"CppCheck.CppCheckLogger.CppCheckLogger:ANY(ErrorLogger&,Settings&,Suppressions&,bool)"
128849021497,METHOD_RETURN,RET,5,,BY_VALUE,102,,,3,,ANY
128849021498,METHOD_RETURN,RET,5,,BY_VALUE,107,,,4,,void
128849021499,METHOD_RETURN,RET,5,,BY_VALUE,112,,,5,,void
128849021500,METHOD_RETURN,RET,5,,BY_VALUE,121,,,3,,void
128849021501,METHOD_RETURN,RET,5,,BY_VALUE,126,,,3,,void
128849021502,METHOD_RETURN,RET,5,,BY_VALUE,131,,,5,,void
128849021503,METHOD_RETURN,RET,5,,BY_VALUE,137,,,3,,void
128849021504,METHOD_RETURN,RET,5,,BY_VALUE,145,,,3,,unsigned int
128849021505,METHOD_RETURN,RET,5,,BY_VALUE,150,,,4,,void
128849021506,METHOD_RETURN,RET,5,,BY_VALUE,164,,,4,,void
128849021507,METHOD_RETURN,RET,5,,BY_VALUE,255,,,5,,void
128849021508,METHOD_RETURN,RET,5,,BY_VALUE,260,,,6,,void
128849021509,METHOD_RETURN,RET,1,,BY_VALUE,92,,,3,,ANY
128849021510,METHOD_RETURN,RET,9,,BY_VALUE,290,,,3,,ANY
128849021511,METHOD_RETURN,RET,9,,BY_VALUE,291,,,3,,ANY
128849021512,METHOD_RETURN,RET,9,,BY_VALUE,295,,,4,,void
128849021513,METHOD_RETURN,RET,1,,BY_VALUE,303,,,4,,string
128849021514,METHOD_RETURN,RET,1,,BY_VALUE,311,,,5,,vector<std.string>
128849021515,METHOD_RETURN,RET,1,,BY_VALUE,334,,,5,,string
128849021516,METHOD_RETURN,RET,1,,BY_VALUE,347,,,4,,string
128849021517,METHOD_RETURN,RET,1,,BY_VALUE,352,,,7,,void
128849021518,METHOD_RETURN,RET,1,,BY_VALUE,406,,,4,,string
128849021519,METHOD_RETURN,RET,1,,BY_VALUE,430,,,8,,vector<picojson.value>
128849021520,METHOD_RETURN,RET,1,,BY_VALUE,522,,,4,,string
128849021521,METHOD_RETURN,RET,1,,BY_VALUE,530,,,10,,"CppCheck.CppCheck:ANY(Settings&,Suppressions&,ErrorLogger&,bool,CppCheck.ExecuteCmdFn)"
128849021522,METHOD_RETURN,RET,1,,BY_VALUE,544,,,3,,ANY
128849021523,METHOD_RETURN,RET,1,,BY_VALUE,554,,,3,,char*
128849021524,METHOD_RETURN,RET,1,,BY_VALUE,559,,,3,,char*
128849021525,METHOD_RETURN,RET,1,,BY_VALUE,564,,,6,,bool
128849021526,METHOD_RETURN,RET,1,,BY_VALUE,614,,,3,,string
128849021527,METHOD_RETURN,RET,1,,BY_VALUE,622,,,4,,string
128849021528,METHOD_RETURN,RET,30,,BY_VALUE,702,,,3,,void
128849021529,METHOD_RETURN,RET,1,,BY_VALUE,653,,,4,,unsigned int
128849021530,METHOD_RETURN,RET,1,,BY_VALUE,767,,,4,,unsigned int
128849021531,METHOD_RETURN,RET,1,,BY_VALUE,775,,,5,,unsigned int
128849021532,METHOD_RETURN,RET,1,,BY_VALUE,781,,,4,,unsigned int
128849021533,METHOD_RETURN,RET,1,,BY_VALUE,825,,,7,,simplecpp.TokenList
128849021534,METHOD_RETURN,RET,1,,BY_VALUE,833,,,7,,size_t
128849021535,METHOD_RETURN,RET,85,,BY_VALUE,939,,,3,,bool
128849021536,METHOD_RETURN,RET,89,,BY_VALUE,1019,,,2,,void
128849021537,METHOD_RETURN,RET,90,,BY_VALUE,1100,,,2,,void
128849021538,METHOD_RETURN,RET,92,,BY_VALUE,1126,,,2,,void
128849021539,METHOD_RETURN,RET,1,,BY_VALUE,849,,,6,,unsigned int
128849021540,METHOD_RETURN,RET,1,,BY_VALUE,1287,,,5,,void
128849021541,METHOD_RETURN,RET,92,,BY_VALUE,1339,,,2,,void
128849021542,METHOD_RETURN,RET,1,,BY_VALUE,1307,,,5,,void
128849021543,METHOD_RETURN,RET,1,,BY_VALUE,1396,,,4,,bool
128849021544,METHOD_RETURN,RET,1,,BY_VALUE,1403,,,4,,char*
128849021545,METHOD_RETURN,RET,1,,BY_VALUE,1532,,,5,,void
128849021546,METHOD_RETURN,RET,1,,BY_VALUE,1661,,,5,,void
128849021547,METHOD_RETURN,RET,1,,BY_VALUE,1669,,,5,,void
128849021548,METHOD_RETURN,RET,1,,BY_VALUE,1774,,,6,,void
128849021549,METHOD_RETURN,RET,1,,BY_VALUE,1804,,,5,,void
128849021550,METHOD_RETURN,RET,1,,BY_VALUE,1843,,,5,,void
128849021551,METHOD_RETURN,RET,1,,BY_VALUE,1867,,,4,,void
128849021552,METHOD_RETURN,RET,1,,BY_VALUE,1890,,,4,,void
128849021553,METHOD_RETURN,RET,1,,BY_VALUE,1967,,,3,,bool
128849021554,METHOD_RETURN,RET,1,,BY_VALUE,1993,,,7,,unsigned int
128849021555,METHOD_RETURN,RET,1,,BY_VALUE,2060,,,3,,void
128849021556,METHOD_RETURN,RET,1,,BY_VALUE,2065,,,4,,void
128849021557,METHOD_RETURN,RET,1,,BY_VALUE,2070,,,4,,bool
128849021558,METHOD_RETURN,RET,1,,BY_VALUE,2082,,,5,,string
128849021559,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021560,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021561,METHOD_RETURN,RET,1,,BY_VALUE,59,,,5,,string
128849021562,METHOD_RETURN,RET,1,,BY_VALUE,64,,,7,,"CTU.FileInfo.Location.Location:ANY(Tokenizer&,Token*)"
128849021563,METHOD_RETURN,RET,1,,BY_VALUE,70,,,3,,string
128849021564,METHOD_RETURN,RET,1,,BY_VALUE,87,,,3,,string
128849021565,METHOD_RETURN,RET,1,,BY_VALUE,99,,,3,,string
128849021566,METHOD_RETURN,RET,1,,BY_VALUE,125,,,3,,string
128849021567,METHOD_RETURN,RET,1,,BY_VALUE,136,,,3,,string
128849021568,METHOD_RETURN,RET,1,,BY_VALUE,151,,,4,,string
128849021569,METHOD_RETURN,RET,1,,BY_VALUE,159,,,7,,"CTU.FileInfo.CallBase.CallBase:ANY(Tokenizer&,Token*)"
128849021570,METHOD_RETURN,RET,1,,BY_VALUE,165,,,8,,"CTU.FileInfo.NestedCall.NestedCall:ANY(Tokenizer&,Function*,Token*)"
128849021571,METHOD_RETURN,RET,1,,BY_VALUE,170,,,6,,string
128849021572,METHOD_RETURN,RET,1,,BY_VALUE,178,,,6,,longlong
128849021573,METHOD_RETURN,RET,1,,BY_VALUE,187,,,4,,bool
128849021574,METHOD_RETURN,RET,1,,BY_VALUE,199,,,4,,bool
128849021575,METHOD_RETURN,RET,1,,BY_VALUE,224,,,4,,bool
128849021576,METHOD_RETURN,RET,1,,BY_VALUE,234,,,4,,void
128849021577,METHOD_RETURN,RET,1,,BY_VALUE,250,,,3,,"map<std.string,std.list<const CTU.FileInfo.CallBase*>>"
128849021578,METHOD_RETURN,RET,1,,BY_VALUE,260,,,4,,list<CTU.FileInfo.UnsafeUsage>
128849021579,METHOD_RETURN,RET,1,,BY_VALUE,282,,,6,,int
128849021580,METHOD_RETURN,RET,39,,BY_VALUE,389,,,3,,Token
128849021581,METHOD_RETURN,RET,39,,BY_VALUE,397,,,3,,Token
128849021582,METHOD_RETURN,RET,1,,BY_VALUE,312,,,4,,CTU.FileInfo*
128849021583,METHOD_RETURN,RET,1,,BY_VALUE,444,,,7,,"vector<std.pair<const Token*,CTU.FileInfo.Value>>"
128849021584,METHOD_RETURN,RET,1,,BY_VALUE,476,,,6,,list<CTU.FileInfo.UnsafeUsage>
128849021585,METHOD_RETURN,RET,1,,BY_VALUE,501,,,12,,bool
128849021586,METHOD_RETURN,RET,1,,BY_VALUE,561,,,11,,list<ErrorMessage.FileLocation>
128849021587,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021588,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021589,METHOD_RETURN,RET,1,,BY_VALUE,59,,,5,,ErrorMessage.ErrorMessage:ANY()
128849021590,METHOD_RETURN,RET,1,,BY_VALUE,64,,,11,,"ErrorMessage.ErrorMessage:ANY(std.list<FileLocation>,std.string,Severity,std.string&,std.string,Certainty)"
128849021591,METHOD_RETURN,RET,1,,BY_VALUE,79,,,12,,"ErrorMessage.ErrorMessage:ANY(std.list<FileLocation>,std.string,Severity,std.string&,std.string,CWE&,Certainty)"
128849021592,METHOD_RETURN,RET,1,,BY_VALUE,92,,,11,,"ErrorMessage.ErrorMessage:ANY(std.list<constToken*>&,TokenList*,Severity,std.string,std.string&,Certainty)"
128849021593,METHOD_RETURN,RET,1,,BY_VALUE,111,,,12,,"ErrorMessage.ErrorMessage:ANY(std.list<constToken*>&,TokenList*,Severity,std.string,std.string&,CWE&,Certainty)"
128849021594,METHOD_RETURN,RET,1,,BY_VALUE,131,,,12,,"ErrorMessage.ErrorMessage:ANY(ErrorPath&,TokenList*,Severity,char[],std.string&,CWE&,Certainty)"
128849021595,METHOD_RETURN,RET,1,,BY_VALUE,164,,,6,,ErrorMessage.ErrorMessage:ANY(tinyxml2.XMLElement*)
128849021596,METHOD_RETURN,RET,1,,BY_VALUE,215,,,4,,void
128849021597,METHOD_RETURN,RET,1,,BY_VALUE,241,,,5,,void
128849021598,METHOD_RETURN,RET,1,,BY_VALUE,248,,,7,,ErrorMessage
128849021599,METHOD_RETURN,RET,1,,BY_VALUE,274,,,3,,string
128849021600,METHOD_RETURN,RET,1,,BY_VALUE,312,,,4,,void
128849021601,METHOD_RETURN,RET,1,,BY_VALUE,432,,,5,,string
128849021602,METHOD_RETURN,RET,1,,BY_VALUE,457,,,4,,string
128849021603,METHOD_RETURN,RET,1,,BY_VALUE,464,,,4,,string
128849021604,METHOD_RETURN,RET,1,,BY_VALUE,484,,,3,,string
128849021605,METHOD_RETURN,RET,1,,BY_VALUE,537,,,7,,string
128849021606,METHOD_RETURN,RET,1,,BY_VALUE,553,,,4,,void
128849021607,METHOD_RETURN,RET,1,,BY_VALUE,578,,,5,,void
128849021608,METHOD_RETURN,RET,1,,BY_VALUE,597,,,4,,void
128849021609,METHOD_RETURN,RET,1,,BY_VALUE,614,,,6,,string
128849021610,METHOD_RETURN,RET,1,,BY_VALUE,715,,,4,,string
128849021611,METHOD_RETURN,RET,1,,BY_VALUE,726,,,7,,"ErrorMessage.FileLocation.FileLocation:ANY(Token*,TokenList*)"
128849021612,METHOD_RETURN,RET,1,,BY_VALUE,730,,,8,,"ErrorMessage.FileLocation.FileLocation:ANY(Token*,std.string,TokenList*)"
128849021613,METHOD_RETURN,RET,1,,BY_VALUE,734,,,4,,string
128849021614,METHOD_RETURN,RET,1,,BY_VALUE,741,,,4,,string
128849021615,METHOD_RETURN,RET,1,,BY_VALUE,748,,,4,,void
128849021616,METHOD_RETURN,RET,1,,BY_VALUE,753,,,3,,string
128849021617,METHOD_RETURN,RET,1,,BY_VALUE,766,,,4,,string
128849021618,METHOD_RETURN,RET,1,,BY_VALUE,800,,,5,,string
128849021619,METHOD_RETURN,RET,1,,BY_VALUE,819,,,5,,string
128849021620,METHOD_RETURN,RET,1,,BY_VALUE,830,,,4,,string
128849021621,METHOD_RETURN,RET,1,,BY_VALUE,902,,,5,,string
128849021622,METHOD_RETURN,RET,1,,BY_VALUE,926,,,3,,void
128849021623,METHOD_RETURN,RET,1,,BY_VALUE,932,,,3,,void
128849021624,METHOD_RETURN,RET,66,,BY_VALUE,943,,,3,,bool
128849021625,METHOD_RETURN,RET,36,,BY_VALUE,942,,,4,,string
128849021626,METHOD_RETURN,RET,66,,BY_VALUE,968,,,3,,bool
128849021627,METHOD_RETURN,RET,68,,BY_VALUE,998,,,3,,bool
128849021628,METHOD_RETURN,RET,1,,BY_VALUE,938,,,4,,string
128849021629,METHOD_RETURN,RET,1,,BY_VALUE,1012,,,6,,string
128849021630,METHOD_RETURN,RET,1,,BY_VALUE,1069,,,3,,"map<std.string,std.string>"
128849021631,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021632,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021633,METHOD_RETURN,RET,1,,BY_VALUE,23,,,4,,string
128849021634,METHOD_RETURN,RET,1,,BY_VALUE,42,,,8,,"InternalError.InternalError:ANY(Token*,std.string,InternalError.Type)"
128849021635,METHOD_RETURN,RET,1,,BY_VALUE,46,,,9,,"InternalError.InternalError:ANY(Token*,std.string,std.string,InternalError.Type)"
128849021636,METHOD_RETURN,RET,1,,BY_VALUE,50,,,3,,string
128849021637,METHOD_RETURN,RET,1,,BY_VALUE,76,,,3,,Severity
128849021638,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021639,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021640,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021641,METHOD_RETURN,RET,1,,BY_VALUE,27,,,10,,bool
128849021642,METHOD_RETURN,RET,5,,BY_VALUE,124,,,9,,bool
128849021643,METHOD_RETURN,RET,5,,BY_VALUE,135,,,9,,bool
128849021644,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021645,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021646,METHOD_RETURN,RET,13,,BY_VALUE,71,,,6,,ForwardTraversal.Branch.Branch:ANY(Token*)
128849021647,METHOD_RETURN,RET,13,,BY_VALUE,78,,,3,,bool
128849021648,METHOD_RETURN,RET,13,,BY_VALUE,81,,,3,,bool
128849021649,METHOD_RETURN,RET,13,,BY_VALUE,84,,,3,,bool
128849021650,METHOD_RETURN,RET,13,,BY_VALUE,87,,,3,,bool
128849021651,METHOD_RETURN,RET,13,,BY_VALUE,90,,,3,,bool
128849021652,METHOD_RETURN,RET,9,,BY_VALUE,70,,,3,,ANY
128849021653,METHOD_RETURN,RET,67,,BY_VALUE,102,,,3,,bool
128849021654,METHOD_RETURN,RET,80,,BY_VALUE,114,,,3,,bool
128849021655,METHOD_RETURN,RET,80,,BY_VALUE,117,,,3,,bool
128849021656,METHOD_RETURN,RET,22,,BY_VALUE,250,,,3,,ForwardTraversal.Progress
128849021657,METHOD_RETURN,RET,22,,BY_VALUE,257,,,3,,ForwardTraversal.Progress
128849021658,METHOD_RETURN,RET,22,,BY_VALUE,265,,,3,,ForwardTraversal.Progress
128849021659,METHOD_RETURN,RET,49,,BY_VALUE,395,,,3,,bool
128849021660,METHOD_RETURN,RET,23,,BY_VALUE,408,,,2,,void
128849021661,METHOD_RETURN,RET,9,,BY_VALUE,50,,,9,,"ForwardTraversal.ForwardTraversal:ANY(ValuePtr<Analyzer>&,TokenList&,ErrorLogger&,Settings&)"
128849021662,METHOD_RETURN,RET,9,,BY_VALUE,64,,,4,,ForwardTraversal.Progress
128849021663,METHOD_RETURN,RET,9,,BY_VALUE,95,,,3,,bool
128849021664,METHOD_RETURN,RET,9,,BY_VALUE,100,,,4,,bool
128849021665,METHOD_RETURN,RET,9,,BY_VALUE,109,,,5,,"pair<bool,bool>"
128849021666,METHOD_RETURN,RET,9,,BY_VALUE,123,,,5,,bool
128849021667,METHOD_RETURN,RET,9,,BY_VALUE,128,,,7,,Progress
128849021668,METHOD_RETURN,RET,9,,BY_VALUE,178,,,7,,Progress
128849021669,METHOD_RETURN,RET,9,,BY_VALUE,204,,,6,,Progress
128849021670,METHOD_RETURN,RET,9,,BY_VALUE,234,,,4,,ForwardTraversal.Progress
128849021671,METHOD_RETURN,RET,9,,BY_VALUE,249,,,5,,ForwardTraversal.Progress
128849021672,METHOD_RETURN,RET,9,,BY_VALUE,256,,,4,,ForwardTraversal.Progress
128849021673,METHOD_RETURN,RET,9,,BY_VALUE,263,,,4,,Analyzer.Action
128849021674,METHOD_RETURN,RET,9,,BY_VALUE,275,,,5,,Analyzer.Action
128849021675,METHOD_RETURN,RET,9,,BY_VALUE,286,,,4,,ForwardTraversal
128849021676,METHOD_RETURN,RET,9,,BY_VALUE,296,,,5,,vector<ForwardTraversal>
128849021677,METHOD_RETURN,RET,9,,BY_VALUE,304,,,5,,vector<ForwardTraversal>
128849021678,METHOD_RETURN,RET,9,,BY_VALUE,311,,,4,,bool
128849021679,METHOD_RETURN,RET,9,,BY_VALUE,315,,,4,,bool
128849021680,METHOD_RETURN,RET,9,,BY_VALUE,319,,,5,,bool
128849021681,METHOD_RETURN,RET,9,,BY_VALUE,331,,,5,,bool
128849021682,METHOD_RETURN,RET,9,,BY_VALUE,339,,,4,,Analyzer.Action
128849021683,METHOD_RETURN,RET,9,,BY_VALUE,343,,,4,,Analyzer.Action
128849021684,METHOD_RETURN,RET,9,,BY_VALUE,349,,,4,,Analyzer.Action
128849021685,METHOD_RETURN,RET,9,,BY_VALUE,354,,,4,,bool
128849021686,METHOD_RETURN,RET,9,,BY_VALUE,380,,,6,,bool
128849021687,METHOD_RETURN,RET,9,,BY_VALUE,406,,,6,,ForwardTraversal.Progress
128849021688,METHOD_RETURN,RET,9,,BY_VALUE,420,,,9,,ForwardTraversal.Progress
128849021689,METHOD_RETURN,RET,9,,BY_VALUE,525,,,8,,ForwardTraversal.Progress
128849021690,METHOD_RETURN,RET,9,,BY_VALUE,533,,,5,,ForwardTraversal.Progress
128849021691,METHOD_RETURN,RET,9,,BY_VALUE,546,,,6,,ForwardTraversal.Progress
128849021692,METHOD_RETURN,RET,9,,BY_VALUE,839,,,6,,void
128849021693,METHOD_RETURN,RET,9,,BY_VALUE,845,,,4,,bool
128849021694,METHOD_RETURN,RET,9,,BY_VALUE,860,,,4,,Token*
128849021695,METHOD_RETURN,RET,9,,BY_VALUE,869,,,4,,Token*
128849021696,METHOD_RETURN,RET,9,,BY_VALUE,883,,,6,,Token*
128849021697,METHOD_RETURN,RET,9,,BY_VALUE,892,,,4,,Token*
128849021698,METHOD_RETURN,RET,5,,BY_VALUE,48,,,3,,ANY
128849021699,METHOD_RETURN,RET,1,,BY_VALUE,903,,,8,,Analyzer.Result
128849021700,METHOD_RETURN,RET,1,,BY_VALUE,914,,,7,,Analyzer.Result
128849021701,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021702,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021703,METHOD_RETURN,RET,1,,BY_VALUE,33,,,7,,bool
128849021704,METHOD_RETURN,RET,1,,BY_VALUE,58,,,4,,bool
128849021705,METHOD_RETURN,RET,1,,BY_VALUE,68,,,4,,bool
128849021706,METHOD_RETURN,RET,1,,BY_VALUE,77,,,5,,bool
128849021707,METHOD_RETURN,RET,19,,BY_VALUE,86,,,3,,ChildrenToVisit
128849021708,METHOD_RETURN,RET,1,,BY_VALUE,82,,,4,,bool
128849021709,METHOD_RETURN,RET,1,,BY_VALUE,96,,,10,,FwdAnalysis.Result
128849021710,METHOD_RETURN,RET,19,,BY_VALUE,419,,,3,,ChildrenToVisit
128849021711,METHOD_RETURN,RET,1,,BY_VALUE,412,,,6,,set<int>
128849021712,METHOD_RETURN,RET,1,,BY_VALUE,446,,,6,,FwdAnalysis.Result
128849021713,METHOD_RETURN,RET,1,,BY_VALUE,477,,,5,,bool
128849021714,METHOD_RETURN,RET,1,,BY_VALUE,486,,,6,,Token*
128849021715,METHOD_RETURN,RET,1,,BY_VALUE,495,,,6,,bool
128849021716,METHOD_RETURN,RET,1,,BY_VALUE,508,,,5,,bool
128849021717,METHOD_RETURN,RET,1,,BY_VALUE,563,,,4,,bool
128849021718,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021719,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021720,METHOD_RETURN,RET,1,,BY_VALUE,45,,,5,,void
128849021721,METHOD_RETURN,RET,1,,BY_VALUE,76,,,4,,void
128849021722,METHOD_RETURN,RET,1,,BY_VALUE,86,,,5,,void
128849021723,METHOD_RETURN,RET,1,,BY_VALUE,117,,,5,,bool
128849021724,METHOD_RETURN,RET,1,,BY_VALUE,148,,,7,,void
128849021725,METHOD_RETURN,RET,1,,BY_VALUE,184,,,6,,ImportProject.Type
128849021726,METHOD_RETURN,RET,1,,BY_VALUE,230,,,6,,string
128849021727,METHOD_RETURN,RET,1,,BY_VALUE,257,,,4,,string
128849021728,METHOD_RETURN,RET,1,,BY_VALUE,275,,,5,,void
128849021729,METHOD_RETURN,RET,1,,BY_VALUE,348,,,4,,bool
128849021730,METHOD_RETURN,RET,1,,BY_VALUE,432,,,6,,bool
128849021731,METHOD_RETURN,RET,9,,BY_VALUE,485,,,4,,ANY
128849021732,METHOD_RETURN,RET,5,,BY_VALUE,484,,,3,,ANY
128849021733,METHOD_RETURN,RET,9,,BY_VALUE,514,,,7,,"ItemDefinitionGroup.ItemDefinitionGroup:ANY(tinyxml2.XMLElement*,std.string)"
128849021734,METHOD_RETURN,RET,9,,BY_VALUE,560,,,6,,void
128849021735,METHOD_RETURN,RET,9,,BY_VALUE,570,,,4,,bool
128849021736,METHOD_RETURN,RET,5,,BY_VALUE,513,,,3,,ANY
128849021737,METHOD_RETURN,RET,1,,BY_VALUE,618,,,4,,list<std.string>
128849021738,METHOD_RETURN,RET,1,,BY_VALUE,634,,,7,,void
128849021739,METHOD_RETURN,RET,1,,BY_VALUE,669,,,8,,void
128849021740,METHOD_RETURN,RET,123,,BY_VALUE,828,,,3,,bool
128849021741,METHOD_RETURN,RET,1,,BY_VALUE,712,,,8,,bool
128849021742,METHOD_RETURN,RET,27,,BY_VALUE,879,,,3,,bool
128849021743,METHOD_RETURN,RET,1,,BY_VALUE,877,,,6,,ImportProject.SharedItemsProject
128849021744,METHOD_RETURN,RET,1,,BY_VALUE,939,,,4,,bool
128849021745,METHOD_RETURN,RET,1,,BY_VALUE,1206,,,5,,string
128849021746,METHOD_RETURN,RET,1,,BY_VALUE,1213,,,7,,list<std.string>
128849021747,METHOD_RETURN,RET,1,,BY_VALUE,1226,,,5,,string
128849021748,METHOD_RETURN,RET,1,,BY_VALUE,1235,,,4,,string
128849021749,METHOD_RETURN,RET,1,,BY_VALUE,1241,,,6,,bool
128849021750,METHOD_RETURN,RET,1,,BY_VALUE,1422,,,4,,void
128849021751,METHOD_RETURN,RET,1,,BY_VALUE,1450,,,5,,void
128849021752,METHOD_RETURN,RET,1,,BY_VALUE,1475,,,3,,list<std.string>
128849021753,METHOD_RETURN,RET,1,,BY_VALUE,1480,,,4,,void
128849021754,METHOD_RETURN,RET,1,,BY_VALUE,1492,,,4,,void
128849021755,METHOD_RETURN,RET,1,,BY_VALUE,1497,,,4,,bool
128849021756,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021757,METHOD_RETURN,RET,1,,BY_VALUE,1,,,2,,ANY
128849021758,METHOD_RETURN,RET,48,,BY_VALUE,42,,,4,,ANY
128849021759,METHOD_RETURN,RET,1,,BY_VALUE,35,,,6,,Value
128849021760,METHOD_RETURN,RET,49,,BY_VALUE,151,,,3,,bool
