90194313527,LITERAL,1,,"""argument for '-j' must be greater than 0.""",36,,898,,,2,,char[42]
90194313528,LITERAL,2,,1024,23,,901,,,2,,int
90194313529,LITERAL,1,,"""argument for '-j' is allowed to be 1024 at max.""",36,,904,,,2,,char[48]
90194313530,LITERAL,2,,"""-l""",40,,910,,,2,,char[3]
90194313531,LITERAL,3,,2,46,,910,,,3,,int
90194313532,LITERAL,2,,0,52,,910,,,2,,int
90194313533,LITERAL,1,,"""Option -l cannot be used as Cppcheck has not been built with fork threading model.""",32,,937,,,2,,char[83]
90194313534,LITERAL,2,,"""--language=""",40,,943,,,2,,char[12]
90194313535,LITERAL,3,,11,55,,943,,,3,,int
90194313536,LITERAL,2,,0,62,,943,,,2,,int
90194313537,LITERAL,2,,"""-x""",88,,943,,,2,,char[3]
90194313538,LITERAL,2,,0,97,,943,,,2,,int
90194313539,LITERAL,2,,2,25,,945,,,2,,int
90194313540,LITERAL,2,,11,31,,946,,,2,,int
90194313541,LITERAL,2,,0,42,,949,,,2,,int
90194313542,LITERAL,2,,'-',48,,949,,,2,,char
90194313543,LITERAL,1,,"""no language given to '-x' option.""",40,,950,,,2,,char[34]
90194313544,LITERAL,2,,"""c""",24,,956,,,2,,char[2]
90194313545,LITERAL,2,,"""c++""",29,,958,,,2,,char[4]
90194313546,LITERAL,1,,"""unknown language '""",36,,961,,,1,,char[19]
90194313547,LITERAL,2,,"""' enforced.""",65,,961,,,2,,char[12]
90194313548,LITERAL,2,,"""--library=""",40,,967,,,2,,char[11]
90194313549,LITERAL,3,,10,54,,967,,,3,,int
90194313550,LITERAL,2,,0,61,,967,,,2,,int
90194313551,LITERAL,2,,10,67,,968,,,2,,int
90194313552,LITERAL,2,,"','",71,,968,,,2,,char
90194313553,LITERAL,1,,"""empty library specified.""",40,,971,,,2,,char[25]
90194313554,LITERAL,2,,"""--max-configs=""",40,,979,,,2,,char[15]
90194313555,LITERAL,3,,14,58,,979,,,3,,int
90194313556,LITERAL,2,,0,65,,979,,,2,,int
90194313557,LITERAL,2,,14,42,,981,,,2,,int
90194313558,LITERAL,2,,1,23,,983,,,2,,int
90194313559,LITERAL,1,,"""argument to '--max-configs=' must be greater than 0.""",36,,984,,,2,,char[53]
90194313560,LITERAL,2,,false,31,,989,,,2,,bool
90194313561,LITERAL,2,,true,26,,990,,,2,,bool
90194313562,LITERAL,2,,"""--max-ctu-depth=""",40,,994,,,2,,char[17]
90194313563,LITERAL,3,,16,60,,994,,,3,,int
90194313564,LITERAL,2,,0,67,,994,,,2,,int
90194313565,LITERAL,2,,0,24,,995,,,2,,int
90194313566,LITERAL,2,,16,42,,996,,,2,,int
90194313567,LITERAL,2,,10,24,,998,,,2,,int
90194313568,LITERAL,1,,"""--max-ctu-depth is being capped at 10. This limitation will be removed in a future Cppcheck version.""",38,,999,,,2,,char[101]
90194313569,LITERAL,2,,10,24,,1000,,,2,,int
90194313570,LITERAL,2,,"""--max-template-recursion=""",40,,1005,,,2,,char[26]
90194313571,LITERAL,3,,25,69,,1005,,,3,,int
90194313572,LITERAL,2,,0,76,,1005,,,2,,int
90194313573,LITERAL,2,,25,42,,1006,,,2,,int
90194313574,LITERAL,2,,"""--no-check-headers""",39,,1010,,,2,,char[19]
90194313575,LITERAL,2,,0,64,,1010,,,2,,int
90194313576,LITERAL,2,,false,38,,1011,,,2,,bool
90194313577,LITERAL,2,,"""--no-check-unused-templates""",39,,1013,,,2,,char[28]
90194313578,LITERAL,2,,0,73,,1013,,,2,,int
90194313579,LITERAL,2,,false,46,,1014,,,2,,bool
90194313580,LITERAL,2,,"""--no-cppcheck-build-dir""",39,,1017,,,2,,char[24]
90194313581,LITERAL,2,,0,69,,1017,,,2,,int
90194313582,LITERAL,2,,"""--no-cpp-header-probe""",39,,1021,,,2,,char[22]
90194313583,LITERAL,2,,0,67,,1021,,,2,,int
90194313584,LITERAL,2,,false,40,,1022,,,2,,bool
90194313585,LITERAL,2,,"""--output-file=""",40,,1026,,,2,,char[15]
90194313586,LITERAL,3,,14,58,,1026,,,3,,int
90194313587,LITERAL,2,,0,65,,1026,,,2,,int
90194313588,LITERAL,2,,14,65,,1027,,,2,,int
90194313589,LITERAL,2,,"""--output-format=""",40,,1029,,,2,,char[17]
90194313590,LITERAL,3,,16,60,,1029,,,3,,int
90194313591,LITERAL,2,,0,67,,1029,,,2,,int
90194313592,LITERAL,2,,16,50,,1030,,,2,,int
90194313593,LITERAL,2,,"""text""",27,,1032,,,2,,char[5]
90194313594,LITERAL,2,,"""sarif""",32,,1034,,,2,,char[6]
90194313595,LITERAL,2,,"""xml""",32,,1036,,,2,,char[4]
